Delegacion,CveDel,CveSub,AreaGeo,MunPat,Municipio
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","D91","AJALPAN"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","D92","ALTEPEXI"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","D96","COXCATLAN"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","E15","TEHUACAN"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","E16","TEPANCO DE LOPEZ"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","E21","ZOQUITLAN"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","H53","GRAL FELIPE ANGELES"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","H54","TECAMACHALCO"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K25","CHALCHICOMULADESESMA"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K28","ACAJETE"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K29","ACATZINGO"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K30","ALJOJUCA"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K33","CUAPIAXTLA DE MADERO"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K37","ESPERANZA"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K46","PALMAR DE BRAVO"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K47","QUECHOLAC"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K49","LOS REYES DE JUAREZ"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K52","SN SALVADOR EL SECO"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K53","SNSALVADORHUIXCOLOTLA"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K57","TECALI DE HERRERA"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K58","TEPATLAXCO DE HIDALGO"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K59","TEPEACA"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","K63","YEHUALTEPEC"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","M19","CALTEPEC"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","M23","ZAPOTITLAN"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P76","MOLCAXAC"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P77","TLACOTEPEC DE B. JUAREZ"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P78","JUAN NEPOMUCENOMENDZ"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P79","IXCAQUIXTLA"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P80","TEPEXI DE RODRIGUEZ"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P81","COYOTEPEC"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P85","SAN GABRIEL CHILAC"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","P86","ZINACATEPEC"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","W71","CAÑADA MORELOS"
"PUEBLA",2.2000000000000000e+01,6.0000000000000000e+00,"C","W99","TOCHTEPEC"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","D94","ATLIXCO"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","D95","ATZALA"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","D98","CHIAUTLA"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","D99","CHIETLA"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","E01","EPATLAN"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","E03","IZUCAR DE MATAMOROS"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","E17","TEPEOJUMA"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","E19","TILAPA"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","E20","XOCHILTEPEC"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","L21","PETLALCINGO"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","P08","ACTEOPAN"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","P68","ACATLAN"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","P84","TEGUITZINGO"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","P88","HUEHUETAN EL CHICO"
"PUEBLA",2.2000000000000000e+01,8.0000000000000000e+00,"C","W90","HUEHUETAN EL GRANDE"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","E08","SN ANDRES CHOLULA"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","E09","SAN GREGORIO ATZOMPA"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","E11","SN MARTIN TEXMELUCAN"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","E12","SN MATIAS TLALANCALECA"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","E14","SN PEDRO CHOLULA"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","K32","CORONANGO"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","L92","TLAHUAPAN"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","P73","HUEJOTZINGO"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","P74","CHIAUTZINGO"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","P75","TLALTENANGO"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","P83","SN FELIPE TEOTLALCINGO"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","W51","CALPAN"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","W62","DOMINGO ARENAS"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","W85","SN SALVADOR EL VERDE"
"PUEBLA",2.2000000000000000e+01,2.2000000000000000e+01,"C","Y46","PUEBLA SUR"
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","E22","CORREGIDORA (PUEBLITO)"
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","E23","QUERETARO"
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","E24","SAN JUAN DEL RIO"
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","E25","TEQUISQUIAPAN"
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","E26","EL MARQUEZ "
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","J61","COLON"
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","J63","HUIMILPAN"
"QUERETARO",2.3000000000000000e+01,1.0000000000000000e+00,"C","J68","TOLIMAN"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","E27","PEDRO ESCOBEDO"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J58","AMECALCO DE BONFIL"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J59","PINAL DE AMOLES"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J60","CADEREYTA DE MONTE"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J62","EZEQUIEL  MONTES"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J64","JALPAN DE SERRA"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J65","LANDA DE MATAMOROS"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J66","PEÑAMILLER"
"QUERETARO",2.3000000000000000e+01,3.0000000000000000e+00,"C","J67","SAN JOAQUIN"
"QUINTANA ROO",2.4000000000000000e+01,1.0000000000000000e+00,"C","E29","OTHON P. BLANCO (CHETU)"
"QUINTANA ROO",2.4000000000000000e+01,1.0000000000000000e+00,"C","P95","FELIPE CARRILLO PUERTO"
"QUINTANA ROO",2.4000000000000000e+01,1.0000000000000000e+00,"C","X11","JOSE M. MORELOS"
"QUINTANA ROO",2.4000000000000000e+01,2.0000000000000000e+00,"C","E28","COZUMEL"
"QUINTANA ROO",2.4000000000000000e+01,2.0000000000000000e+00,"C","Y72","SOLIDARIDAD"
"QUINTANA ROO",2.4000000000000000e+01,7.0000000000000000e+00,"C","L01","BENITO JUAREZ (CANCUN)"
"QUINTANA ROO",2.4000000000000000e+01,7.0000000000000000e+00,"C","L02","ISLA MUJERES"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","O96","CERRO DE SAN PEDRO"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E30","ALAQUINES"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E32","CARDENAS"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E34","CD. FERNANDEZ"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E37","RAYON"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E38","RIO VERDE"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E39","SAN LUIS POTOSI"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E40","SANTA CATARINA"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","E41","SOLEDAD DE GARCIANO S."
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","H20","VILLA DE ZARAGOZA"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","H33","SANTA MA. DEL RIO"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","J69","TIERRA NUEVA"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","O95","ARMADILLO DE LOSINFAN"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","O98","CERRITOS"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","O99","VILLA JUAREZ"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","P01","VILLA HIDALGO"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","P03","GUADALCAZAR"
"SAN LUIS POTOSI",2.5000000000000000e+01,1.0000000000000000e+00,"C","P06","LAGUNILLAS"
"SAN LUIS POTOSI",2.5000000000000000e+01,3.0000000000000000e+00,"C","E36","MATEHUALA"
"SAN LUIS POTOSI",2.5000000000000000e+01,3.0000000000000000e+00,"C","E45","VILLADE LA PAZ"
"SAN LUIS POTOSI",2.5000000000000000e+01,3.0000000000000000e+00,"C","H19","CHARCAS"
"SAN LUIS POTOSI",2.5000000000000000e+01,3.0000000000000000e+00,"C","M24","CEDRAL"
"SAN LUIS POTOSI",2.5000000000000000e+01,3.0000000000000000e+00,"C","O85","VILLA DE GUADALUPE"
"SAN LUIS POTOSI",2.5000000000000000e+01,3.0000000000000000e+00,"C","P04","CATORCE"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","E31","AQUISMON"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","E33","CIUDAD DEL MAIZ"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","E35","CIUDAD VALLES"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","E42","TAMASOPO"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","E43","TAMUIN"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","E44","TANLAJAS"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","K97","SN MARTINCHALCHICUAUTL"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","K98","TAMAZUNCHALE"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O83","EBALO"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O86","TACANHUITZ DE SANTOS"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O87","COXCATLAN "
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O88","HUEHUETLAN"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O89","SAN ANTONIO"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O90","TAMPAMOLON"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O93","XILITLA"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","O94","AXTLA DE TERRAZAS"
"SAN LUIS POTOSI",2.5000000000000000e+01,5.0000000000000000e+00,"C","P05","TAMPACAN"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","H72","SALINAS DE HIDALGO"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","H73","VILLA DE ARRIAGA"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","J70","VILLA DE REYES"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","O84","VILLA DE RAMOS"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","O91","VENADO"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","O92","MOCTEZUMA"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","O97","MEXQUITIC"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","P02","AHUALULCO"
"SAN LUIS POTOSI",2.5000000000000000e+01,6.0000000000000000e+01,"C","Y73","SAN LUIS POTOSI  PTE"
"SINALOA",2.6000000000000000e+01,1.0000000000000000e+00,"C","E48","BADIRAGUATO"
"SINALOA",2.6000000000000000e+01,1.0000000000000000e+00,"C","E49","CULIACAN"
"SINALOA",2.6000000000000000e+01,1.0000000000000000e+00,"C","Y36","NAVOLATO"
"SINALOA",2.6000000000000000e+01,3.0000000000000000e+00,"C","E46","AHOME (LOS MOCHIS)"
"SINALOA",2.6000000000000000e+01,3.0000000000000000e+00,"C","E50","EL FUERTE"
"SINALOA",2.6000000000000000e+01,3.0000000000000000e+00,"C","L50","CHOIX"
"SINALOA",2.6000000000000000e+01,4.0000000000000000e+00,"C","E47","ANGOSTURA"
"SINALOA",2.6000000000000000e+01,4.0000000000000000e+00,"C","E52","GUASAVE"
"SINALOA",2.6000000000000000e+01,4.0000000000000000e+00,"C","E55","SALVADOR ALVARADO"
"SINALOA",2.6000000000000000e+01,4.0000000000000000e+00,"C","H36","SINALOA DE LEYVA"
"SINALOA",2.6000000000000000e+01,4.0000000000000000e+00,"C","P96","MOCORITA"
"SINALOA",2.6000000000000000e+01,5.0000000000000000e+00,"C","E51","ESCUINAPA DE HIDALGO"
"SINALOA",2.6000000000000000e+01,5.0000000000000000e+00,"C","E53","MAZATLAN"
"SINALOA",2.6000000000000000e+01,5.0000000000000000e+00,"C","E54","EL ROSARIO"
"SINALOA",2.6000000000000000e+01,5.0000000000000000e+00,"C","L51","CONCORDIA"
"SINALOA",2.6000000000000000e+01,5.0000000000000000e+00,"C","L52","SAN IGNACIO"
"SINALOA",2.6000000000000000e+01,5.0000000000000000e+00,"C","M42","COSALA"
"SINALOA",2.6000000000000000e+01,5.0000000000000000e+00,"C","M43","ELOTA"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","E64","HERMOSILLO"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","E73","URES"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","K64","ACONCHI"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","K65","BANAMICHI"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","K66","BAVIACORA"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","K69","HUEPAC"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","K74","SAN FELIPE"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","P97","SAHUARIPA"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","P98","BACANORA"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+00,"C","P99","ARIVECHI"
"SONORA",2.7000000000000000e+01,3.0000000000000000e+00,"B","E61","EMPALME"
"SONORA",2.7000000000000000e+01,3.0000000000000000e+00,"B","E63","GUAYMAS"
"SONORA",2.7000000000000000e+01,3.0000000000000000e+00,"B","Y96","SAN IGNACIO RIO MUERTO"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+00,"B","E62","ETCHOJOA"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+00,"B","E65","HUSTABAMPO"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+00,"B","E67","NAVOJOA"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+00,"C","M61","ALAMOS"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+00,"B","Y95","BENITO JUAREZ"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+01,"B","E66","MAGDALENA"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+01,"A","E68","NOGALES"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+01,"B","E72","SANTA ANA"
"SONORA",2.7000000000000000e+01,1.0000000000000000e+01,"B","H17","BENJAMIN HILL"
"SONORA",2.7000000000000000e+01,1.3000000000000000e+01,"B","E57","ALTAR"
"SONORA",2.7000000000000000e+01,1.3000000000000000e+01,"B","E59","CABORCA"
"SONORA",2.7000000000000000e+01,1.3000000000000000e+01,"B","E69","PITIQUITO"
"SONORA",2.7000000000000000e+01,1.3000000000000000e+01,"A","E73","PUERTO PENASCO"
"SONORA",2.7000000000000000e+01,1.3000000000000000e+01,"A","Y44","GRAL PLUTARCO ELIAS C."
"SONORA",2.7000000000000000e+01,5.1000000000000000e+01,"A","E56","AGUA PRIETA"
"SONORA",2.7000000000000000e+01,5.1000000000000000e+01,"A","H18","CANANEA"
"SONORA",2.7000000000000000e+01,5.1000000000000000e+01,"A","Q03","NACO"
"SONORA",2.7000000000000000e+01,5.7000000000000000e+01,"C","K71","MOCTEZUMA"
"SONORA",2.7000000000000000e+01,5.7000000000000000e+01,"C","L28","CUMPAS"
"SONORA",2.7000000000000000e+01,5.7000000000000000e+01,"C","M50","NACOZARI DE GARCIA"
"SONORA",2.7000000000000000e+01,5.7000000000000000e+01,"C","Q02","FRONTERAS"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+01,"B","E58","BACUM"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+01,"B","E60","CAJEME (CD.OBREGON)"
"SONORA",2.7000000000000000e+01,7.0000000000000000e+01,"C","Q01","ROSARIO"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","E75","CENTRO (VILLA HERMOSA)"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","E78","JALAPA"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","E79","MACUSPANA"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","E80","TACOTALPA"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","E81","TENOSIQUE"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","E82","TEAPA"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","H37","CENTLA"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","Q04","BALANCAN"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","Q05","EMILIANO ZAPATA"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","Q06","JONUTA"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","Q07","JALAPA DE MENDEZ"
"TABASCO",2.8000000000000000e+01,1.0000000000000000e+00,"C","Q08","NACAJUCA"
"TABASCO",2.8000000000000000e+01,2.0000000000000000e+00,"C","E74","CARDENAS"
"TABASCO",2.8000000000000000e+01,2.0000000000000000e+00,"C","E76","COMALCALCO"
"TABASCO",2.8000000000000000e+01,2.0000000000000000e+00,"C","E77","HUIMANGUILLO"
"TABASCO",2.8000000000000000e+01,2.0000000000000000e+00,"C","M59","CUNDUACAN"
"TABASCO",2.8000000000000000e+01,2.0000000000000000e+00,"C","M60","PARAISO"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","E92","LLERA"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","F05","CD.VICTORIA"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","H39","GUEMEZ"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q18","SOTO LA MARINA"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q19","PADILLA"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q20","JIMENEZ"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q21","ABASOLO"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q22","HIDALGO"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q23","VILLA GRAN"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q24","MAINERO"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","Q25","TULA"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+00,"C","X55","SAN CARLOS"
"TAMAULIPAS",2.9000000000000000e+01,4.0000000000000000e+00,"C","E02","RIO BRAVO"
"TAMAULIPAS",2.9000000000000000e+01,4.0000000000000000e+00,"C","E86","CAMARGO"
"TAMAULIPAS",2.9000000000000000e+01,4.0000000000000000e+00,"C","E90","GUERRERO"
"TAMAULIPAS",2.9000000000000000e+01,4.0000000000000000e+00,"C","E91","GUSTAVO D. ORDAZ"
"TAMAULIPAS",2.9000000000000000e+01,4.0000000000000000e+00,"C","E95","MIER"
"TAMAULIPAS",2.9000000000000000e+01,4.0000000000000000e+00,"C","E96","MIGUEL ALEMAN"
"TAMAULIPAS",2.9000000000000000e+01,4.0000000000000000e+00,"C","F01","CD. REYNOSA"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"B","E84","ALTAMIRA"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"B","E87","CD. MADERO"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"B","F03","TAMPICO"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"C","F73","PANUCO VER"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"C","F88","TEMPOAL VER"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"C","M53","PUEBLO VIELJO VER"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"C","O42","TAMPICO ALTO VER"
"TAMAULIPAS",2.9000000000000000e+01,1.0000000000000000e+01,"C","Y41","EL HIGO VER"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","E83","ALDAMA"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","E85","ANTIGUO MORELOS"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","E88","GOMEZ FARIAS"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","E89","VILLA GONZALEZ"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","E93","CD. MANTE"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","E98","NUEVO MORELOS"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","E99","OCAMPO"
"TAMAULIPAS",2.9000000000000000e+01,1.3000000000000000e+01,"B","F06","XICOTENCATL"
"TAMAULIPAS",2.9000000000000000e+01,1.8000000000000000e+01,"A","E97","NUEVO LADERO"
"TAMAULIPAS",2.9000000000000000e+01,1.8000000000000000e+01,"C","M68","HIDALGO COAH"
"TAMAULIPAS",2.9000000000000000e+01,1.9000000000000000e+01,"C","E94","H MATAMOROS"
"TAMAULIPAS",2.9000000000000000e+01,1.9000000000000000e+01,"C","F04","VALLE HERMOSO"
"TAMAULIPAS",2.9000000000000000e+01,1.9000000000000000e+01,"C","Q17","SAN FERNANDO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F07","AMAXAC DE GUERRERO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F08","APETATITLAN DE ANTONIO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F09","APIZACO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F10","CALPULALPAN"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F11","CHIAUTEMPAN"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F12","STA. CRUZ TLAXCALA"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F13","TLAXCALA"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F14","PAPALOTLA DE XICOHTENC"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F15","XICOTZINGO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","F16","ZACATELCO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","H40","HUAMANTLA"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","H74","C. DE JUAN CUAMATZI"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","H75","NACAMILPA DE M. ARIAS"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","H76","SN. PABLO DEL MONTE"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","H77","TLAXCO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L03","CUAXOMULCO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L04","IXTACUIXTLA DE MARIANO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L05","TEPETLITLA DE LARDIZABAL"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L06","ACUMANALA DE MIGUEL H."
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L07","NATIVITAS"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L08","TENANCINGO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L09","TEPEYANCO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L10","TETLATLAHUACA"
